FSUB		fpureg|to			\1\xDC\10\xE8					8086,FPU
FSUB		fpureg,fpu0			\1\xDC\10\xE8					8086,FPU
FSUB		fpureg				\1\xD8\10\xE0					8086,FPU
FSUB		fpu0,fpureg			\1\xD8\11\xE0					8086,FPU
FSUB		void				\2\xDE\xE9					8086,FPU,ND
FSUBP		fpureg				\1\xDE\10\xE8					8086,FPU
FSUBP		fpureg,fpu0			\1\xDE\10\xE8					8086,FPU
FSUBP		void				\2\xDE\xE9					8086,FPU,ND
FSUBR		mem32				\1\xD8\205					8086,FPU
FSUBR		mem64				\1\xDC\205					8086,FPU
FSUBR		fpureg|to			\1\xDC\10\xE0					8086,FPU
FSUBR		fpureg,fpu0			\1\xDC\10\xE0					8086,FPU
FSUBR		fpureg				\1\xD8\10\xE8					8086,FPU
FSUBR		fpu0,fpureg			\1\xD8\11\xE8					8086,FPU
FSUBR		void				\2\xDE\xE1					8086,FPU,ND
FSUBRP		fpureg				\1\xDE\10\xE0					8086,FPU
FSUBRP		fpureg,fpu0			\1\xDE\10\xE0					8086,FPU
FSUBRP		void				\2\xDE\xE1					8086,FPU,ND
FTST		void				\2\xD9\xE4					8086,FPU
FUCOM		fpureg				\1\xDD\10\xE0					386,FPU
FUCOM		fpu0,fpureg			\1\xDD\11\xE0					386,FPU
FUCOM		void				\2\xDD\xE1					386,FPU,ND
FUCOMI		fpureg				\1\xDB\10\xE8					P6,FPU
FUCOMI		fpu0,fpureg			\1\xDB\11\xE8					P6,FPU
FUCOMI		void				\2\xDB\xE9					P6,FPU,ND
FUCOMIP		fpureg				\1\xDF\10\xE8					P6,FPU
FUCOMIP		fpu0,fpureg			\1\xDF\11\xE8					P6,FPU
FUCOMIP		void				\2\xDF\xE9					P6,FPU,ND
FUCOMP		fpureg				\1\xDD\10\xE8					386,FPU
FUCOMP		fpu0,fpureg			\1\xDD\11\xE8					386,FPU
FUCOMP		void				\2\xDD\xE9					386,FPU,ND
FUCOMPP		void				\2\xDA\xE9					386,FPU
FXAM		void				\2\xD9\xE5					8086,FPU
FXCH		fpureg				\1\xD9\10\xC8					8086,FPU
FXCH		fpureg,fpu0			\1\xD9\10\xC8					8086,FPU
FXCH		fpu0,fpureg			\1\xD9\11\xC8					8086,FPU
FXCH		void				\2\xD9\xC9					8086,FPU,ND
FXTRACT		void				\2\xD9\xF4					8086,FPU
FYL2X		void				\2\xD9\xF1					8086,FPU
FYL2XP1		void				\2\xD9\xF9					8086,FPU
HLT		void				\1\xF4						8086,PRIV
IBTS		mem,reg16			\320\2\x0F\xA7\101				386,SW,UNDOC,ND
IBTS		reg16,reg16			\320\2\x0F\xA7\101				386,UNDOC,ND
IBTS		mem,reg32			\321\2\x0F\xA7\101				386,SD,UNDOC,ND
IBTS		reg32,reg32			\321\2\x0F\xA7\101				386,UNDOC,ND
ICEBP		void				\1\xF1						386,ND
IDIV		rm8				\1\xF6\207					8086
IDIV		rm16				\320\1\xF7\207					8086
IDIV		rm32				\321\1\xF7\207					386
IDIV		rm64				\324\1\xF7\207					X64
IMUL		rm8				\1\xF6\205					8086
IMUL		rm16				\320\1\xF7\205					8086
IMUL		rm32				\321\1\xF7\205					386
IMUL		rm64				\324\1\xF7\205					X64
IMUL		reg16,mem			\320\2\x0F\xAF\110				386,SM
IMUL		reg16,reg16			\320\2\x0F\xAF\110				386
IMUL		reg32,mem			\321\2\x0F\xAF\110				386,SM
IMUL		reg32,reg32			\321\2\x0F\xAF\110				386
IMUL		reg64,mem			\324\2\x0F\xAF\110				X64,SM
IMUL		reg64,reg64			\324\2\x0F\xAF\110				X64
IMUL		reg16,mem,imm8			\320\1\x6B\110\16				186,SM
IMUL		reg16,mem,sbyte16		\320\1\x6B\110\16				186,SM,ND
IMUL		reg16,mem,imm16			\320\1\x69\110\32				186,SM
IMUL		reg16,mem,imm			\320\146\x69\110\142				186,SM,ND
IMUL		reg16,reg16,imm8		\320\1\x6B\110\16				186
IMUL		reg16,reg16,sbyte32		\320\1\x6B\110\16				186,SM,ND
IMUL		reg16,reg16,imm16		\320\1\x69\110\32				186
IMUL		reg16,reg16,imm			\320\146\x69\110\142				186,SM,ND
IMUL		reg32,mem,imm8			\321\1\x6B\110\16				386,SM
IMUL		reg32,mem,sbyte64		\321\1\x6B\110\16				386,SM,ND
IMUL		reg32,mem,imm32			\321\1\x69\110\42				386,SM
IMUL		reg32,mem,imm			\321\156\x69\110\152				386,SM,ND
IMUL		reg32,reg32,imm8		\321\1\x6B\110\16				386
IMUL		reg32,reg32,sbyte16		\321\1\x6B\110\16				386,SM,ND
IMUL		reg32,reg32,imm32		\321\1\x69\110\42				386
IMUL		reg32,reg32,imm			\321\156\x69\110\152				386,SM,ND
IMUL		reg64,mem,imm8			\324\1\x6B\110\16				X64,SM
IMUL		reg64,mem,sbyte32		\324\1\x6B\110\16				X64,SM,ND
IMUL		reg64,mem,imm32			\324\1\x69\110\42				X64,SM
IMUL		reg64,mem,imm			\324\156\x69\110\252				X64,SM,ND
IMUL		reg64,reg64,imm8		\324\1\x6B\110\16				X64
IMUL		reg64,reg64,sbyte64		\324\1\x6B\110\16				X64,SM,ND
IMUL		reg64,reg64,imm32		\324\1\x69\110\42				X64
IMUL		reg64,reg64,imm			\324\156\x69\110\252				X64,SM,ND
IMUL		reg16,imm8			\320\1\x6B\100\15				186
IMUL		reg16,sbyte16			\320\1\x6B\100\15				186,SM,ND
IMUL		reg16,imm16			\320\1\x69\100\31				186
IMUL		reg16,imm			\320\145\x69\100\141				186,SM,ND
IMUL		reg32,imm8			\321\1\x6B\100\15				386
IMUL		reg32,sbyte32			\321\1\x6B\100\15				386,SM,ND
IMUL		reg32,imm32			\321\1\x69\100\41				386
IMUL		reg32,imm			\321\155\x69\100\151				386,SM,ND
IMUL		reg64,imm8			\324\1\x6B\100\15				X64
IMUL		reg64,sbyte64			\324\1\x6B\100\15				X64,SM,ND
IMUL		reg64,imm32			\324\1\x69\100\255				X64
IMUL		reg64,imm			\324\155\x69\100\251				X64,SM,ND
IN		reg_al,imm			\1\xE4\25					8086,SB
IN		reg_ax,imm			\320\1\xE5\25					8086,SB
IN		reg_eax,imm			\321\1\xE5\25					386,SB
IN		reg_al,reg_dx			\1\xEC						8086
IN		reg_ax,reg_dx			\320\1\xED					8086
IN		reg_eax,reg_dx			\321\1\xED					386
INC		reg16				\320\10\x40					8086,NOLONG
INC		reg32				\321\10\x40					386,NOLONG
INC		rm8				\1\xFE\200					8086
INC		rm16				\320\1\xFF\200					8086
INC		rm32				\321\1\xFF\200					386
INC		rm64				\324\1\xFF\200					X64
INCBIN		ignore				ignore						ignore
INSB		void				\1\x6C						186
INSD		void				\321\1\x6D					386
INSW		void				\320\1\x6D					186
INT		imm				\1\xCD\24					8086,SB
INT01		void				\1\xF1						386,ND
INT1		void				\1\xF1						386
INT03		void				\1\xCC						8086,ND
INT3		void				\1\xCC						8086
INTO		void				\1\xCE						8086,NOLONG
INVD		void				\2\x0F\x08					486,PRIV
INVLPG		mem				\2\x0F\x01\207					486,PRIV
INVLPGA		reg_ax,reg_ecx			\310\3\x0F\x01\xDF				X86_64,AMD,NOLONG
INVLPGA		reg_eax,reg_ecx			\311\3\x0F\x01\xDF				X86_64,AMD
INVLPGA		reg_rax,reg_ecx			\323\313\3\x0F\x01\xDF				X64,AMD
INVLPGA		void				\3\x0F\x01\xDF					X86_64,AMD
IRET		void				\322\1\xCF					8086
IRETD		void				\321\1\xCF					386
IRETQ		void				\324\1\xCF					X64
IRETW		void				\320\1\xCF					8086
JCXZ		imm				\310\1\xE3\50					8086,NOLONG
JECXZ		imm				\311\1\xE3\50					386
JRCXZ		imm				\313\1\xE3\50					X64
JMP		imm|short			\1\xEB\50					8086
JMP		imm				\371\1\xEB\50					8086,ND
JMP		imm				\322\1\xE9\64					8086
JMP		imm|near			\322\1\xE9\64					8086,ND
JMP		imm|far				\322\1\xEA\34\74				8086,ND,NOLONG
JMP		imm16				\320\1\xE9\64					8086
JMP		imm16|near			\320\1\xE9\64					8086,ND
JMP		imm16|far			\320\1\xEA\34\74				8086,ND,NOLONG
JMP		imm32				\321\1\xE9\64					386
JMP		imm32|near			\321\1\xE9\64					386,ND
JMP		imm32|far			\321\1\xEA\34\74				386,ND,NOLONG
JMP		imm:imm				\322\1\xEA\35\30				8086,NOLONG
JMP		imm16:imm			\320\1\xEA\31\30				8086,NOLONG
JMP		imm:imm16			\320\1\xEA\31\30				8086,NOLONG
JMP		imm32:imm			\321\1\xEA\41\30				386,NOLONG
JMP		imm:imm32			\321\1\xEA\41\30				386,NOLONG
JMP		mem|far				\322\1\xFF\205					8086,NOLONG
JMP		mem|far				\324\1\xFF\205					X64
JMP		mem16|far			\320\1\xFF\205					8086
JMP		mem32|far			\321\1\xFF\205					386
JMP		mem64|far			\324\1\xFF\205					X64
JMP		mem|near			\322\1\xFF\204					8086
JMP		mem16|near			\320\1\xFF\204					8086
JMP		mem32|near			\321\1\xFF\204					386,NOLONG
JMP		mem64|near			\323\1\xFF\204					X64
JMP		reg16				\320\1\xFF\204					8086
JMP		reg32				\321\1\xFF\204					386,NOLONG
JMP		reg64				\323\1\xFF\204					X64
JMP		mem				\322\1\xFF\204					8086
JMP		mem16				\320\1\xFF\204					8086
JMP		mem32				\321\1\xFF\204					386,NOLONG
JMP		mem64				\323\1\xFF\204					X64
JMPE		imm				\322\2\x0F\xB8\64				IA64
JMPE		imm16				\320\2\x0F\xB8\64				IA64
JMPE		imm32				\321\2\x0F\xB8\64				IA64
JMPE		rm16				\320\2\x0F\x00\206				IA64
JMPE		rm32				\321\2\x0F\x00\206				IA64
LAHF		void				\1\x9F						8086
LAR		reg16,mem			\320\2\x0F\x02\110				286,PROT,SW
LAR		reg16,reg16			\320\2\x0F\x02\110				286,PROT
LAR		reg16,reg32			\320\2\x0F\x02\110				386,PROT
LAR		reg16,reg64			\320\323\2\x0F\x02\110				X64,PROT,ND
LAR		reg32,mem			\321\2\x0F\x02\110				386,PROT,SW
LAR		reg32,reg16			\321\2\x0F\x02\110				386,PROT
LAR		reg32,reg32			\321\2\x0F\x02\110				386,PROT
LAR		reg32,reg64			\321\323\2\x0F\x02\110				X64,PROT,ND
LAR		reg64,mem			\324\2\x0F\x02\110				X64,PROT,SW
LAR		reg64,reg16			\324\2\x0F\x02\110				X64,PROT
LAR		reg64,reg32			\324\2\x0F\x02\110				X64,PROT
LAR		reg64,reg64			\324\2\x0F\x02\110				X64,PROT
LDS		reg16,mem			\320\1\xC5\110					8086,NOLONG
LDS		reg32,mem			\321\1\xC5\110					386,NOLONG
LEA		reg16,mem			\320\1\x8D\110					8086
LEA		reg32,mem			\321\1\x8D\110					386
LEA		reg64,mem			\324\1\x8D\110					X64
LEAVE		void				\1\xC9						186
LES		reg16,mem			\320\1\xC4\110					8086,NOLONG
LES		reg32,mem			\321\1\xC4\110					386,NOLONG
LFENCE		void				\3\x0F\xAE\xE8					X64,AMD
LFS		reg16,mem			\320\2\x0F\xB4\110				386
LFS		reg32,mem			\321\2\x0F\xB4\110				386
LGDT		mem				\2\x0F\x01\202					286,PRIV
LGS		reg16,mem			\320\2\x0F\xB5\110				386
LGS		reg32,mem			\321\2\x0F\xB5\110				386
LIDT		mem				\2\x0F\x01\203					286,PRIV
LLDT		mem				\2\x0F\x00\202					286,PROT,PRIV
LLDT		mem16				\2\x0F\x00\202					286,PROT,PRIV
LLDT		reg16				\2\x0F\x00\202					286,PROT,PRIV
LMSW		mem				\2\x0F\x01\206					286,PRIV
LMSW		mem16				\2\x0F\x01\206					286,PRIV
LMSW		reg16				\2\x0F\x01\206					286,PRIV
LOADALL		void				\2\x0F\x07					386,UNDOC
LOADALL286	void				\2\x0F\x05					286,UNDOC
LODSB		void				\1\xAC						8086
LODSD		void				\321\1\xAD					386
LODSQ		void				\324\1\xAD					X64
LODSW		void				\320\1\xAD					8086
LOOP		imm				\312\1\xE2\50					8086
LOOP		imm,reg_cx			\310\1\xE2\50					8086,NOLONG
LOOP		imm,reg_ecx			\311\1\xE2\50					386
LOOP		imm,reg_rcx			\313\1\xE2\50					X64
LOOPE		imm				\312\1\xE1\50					8086
LOOPE		imm,reg_cx			\310\1\xE1\50					8086,NOLONG
LOOPE		imm,reg_ecx			\311\1\xE1\50					386
LOOPE		imm,reg_rcx			\313\1\xE1\50					X64
LOOPNE		imm				\312\1\xE0\50					8086
LOOPNE		imm,reg_cx			\310\1\xE0\50					8086,NOLONG
LOOPNE		imm,reg_ecx			\311\1\xE0\50					386
LOOPNE		imm,reg_rcx			\313\1\xE0\50					X64
LOOPNZ		imm				\312\1\xE0\50					8086
LOOPNZ		imm,reg_cx			\310\1\xE0\50					8086,NOLONG
LOOPNZ		imm,reg_ecx			\311\1\xE0\50					386
LOOPNZ		imm,reg_rcx			\313\1\xE0\50					X64
LOOPZ		imm				\312\1\xE1\50					8086
LOOPZ		imm,reg_cx			\310\1\xE1\50					8086,NOLONG
LOOPZ		imm,reg_ecx			\311\1\xE1\50					386
LOOPZ		imm,reg_rcx			\313\1\xE1\50					X64
LSL		reg16,mem			\320\2\x0F\x03\110				286,PROT,SW
LSL		reg16,reg16			\320\2\x0F\x03\110				286,PROT
LSL		reg16,reg32			\320\2\x0F\x03\110				386,PROT
LSL		reg16,reg64			\320\323\2\x0F\x03\110				X64,PROT,ND
LSL		reg32,mem			\321\2\x0F\x03\110				386,PROT,SW
LSL		reg32,reg16			\321\2\x0F\x03\110				386,PROT
LSL		reg32,reg32			\321\2\x0F\x03\110				386,PROT
LSL		reg32,reg64			\321\323\2\x0F\x03\110				X64,PROT,ND
LSL		reg64,mem			\324\2\x0F\x03\110				X64,PROT,SW
LSL		reg64,reg16			\324\2\x0F\x03\110				X64,PROT
LSL		reg64,reg32			\324\2\x0F\x03\110				X64,PROT
LSL		reg64,reg64			\324\2\x0F\x03\110				X64,PROT
LSS		reg16,mem			\320\2\x0F\xB2\110				386
LSS		reg32,mem			\321\2\x0F\xB2\110				386
LTR		mem				\2\x0F\x00\203					286,PROT,PRIV
LTR		mem16				\2\x0F\x00\203					286,PROT,PRIV
LTR		reg16				\2\x0F\x00\203					286,PROT,PRIV
MFENCE		void				\3\x0F\xAE\xF0					X64,AMD
MONITOR		void				\3\x0F\x01\xC8					PRESCOTT
MONITOR		reg_eax,reg_ecx,reg_edx		\3\x0F\x01\xC8					PRESCOTT,ND
MOV		mem,reg_sreg			\1\x8C\101					8086,SM
MOV		reg16,reg_sreg			\320\1\x8C\101					8086
MOV		reg32,reg_sreg			\321\1\x8C\101					386
MOV		reg_sreg,mem			\1\x8E\110					8086,SM
MOV		reg_sreg,reg16			\1\x8E\110					8086
MOV		reg_sreg,reg32			\1\x8E\110					386
MOV		reg_al,mem_offs			\1\xA0\45					8086,SM
MOV		reg_ax,mem_offs			\320\1\xA1\45					8086,SM
MOV		reg_eax,mem_offs		\321\1\xA1\45					386,SM
MOV		reg_rax,mem_offs		\324\1\xA1\45					X64,SM
MOV		mem_offs,reg_al			\1\xA2\44					8086,SM
MOV		mem_offs,reg_ax			\320\1\xA3\44					8086,SM
MOV		mem_offs,reg_eax		\321\1\xA3\44					386,SM
MOV		mem_offs,reg_rax		\324\1\xA3\44					X64,SM
MOV		reg32,reg_creg			\334\2\x0F\x20\101				386,PRIV,NOLONG
MOV		reg64,reg_creg			\323\2\x0F\x20\101				X64,PRIV
MOV		reg_creg,reg32			\334\2\x0F\x22\110				386,PRIV,NOLONG
MOV		reg_creg,reg64			\323\2\x0F\x22\110				X64,PRIV
MOV		reg32,reg_dreg			\2\x0F\x21\101					386,PRIV,NOLONG
MOV		reg64,reg_dreg			\323\2\x0F\x21\101				X64,PRIV
MOV		reg_dreg,reg32			\2\x0F\x23\110					386,PRIV,NOLONG
MOV		reg_dreg,reg64			\323\2\x0F\x23\110				X64,PRIV
MOV		reg32,reg_treg			\2\x0F\x24\101					386,NOLONG,ND
MOV		reg_treg,reg32			\2\x0F\x26\110					386,NOLONG,ND
MOV		mem,reg8			\1\x88\101					8086,SM
MOV		reg8,reg8			\1\x88\101					8086
MOV		mem,reg16			\320\1\x89\101					8086,SM
MOV		reg16,reg16			\320\1\x89\101					8086
MOV		mem,reg32			\321\1\x89\101					386,SM
MOV		reg32,reg32			\321\1\x89\101					386
MOV		mem,reg64			\324\1\x89\101					X64,SM
MOV		reg64,reg64			\324\1\x89\101					X64
MOV		reg8,mem			\1\x8A\110					8086,SM
MOV		reg8,reg8			\1\x8A\110					8086
MOV		reg16,mem			\320\1\x8B\110					8086,SM
MOV		reg16,reg16			\320\1\x8B\110					8086
MOV		reg32,mem			\321\1\x8B\110					386,SM
MOV		reg32,reg32			\321\1\x8B\110					386
MOV		reg64,mem			\324\1\x8B\110					X64,SM
MOV		reg64,reg64			\324\1\x8B\110					X64
MOV		reg8,imm			\10\xB0\21					8086,SM
MOV		reg16,imm			\320\10\xB8\31					8086,SM
MOV		reg32,imm			\321\10\xB8\41					386,SM
MOV		reg64,imm			\324\10\xB8\55					X64,SM
MOV		reg64,imm32			\324\1\xC7\200\255				X64
MOV		rm8,imm				\1\xC6\200\21					8086,SM
MOV		rm16,imm			\320\1\xC7\200\31				8086,SM
MOV		rm32,imm			\321\1\xC7\200\41				386,SM
MOV		rm64,imm			\324\1\xC7\200\255				X64,SM
MOV		mem,imm8			\1\xC6\200\21					8086,SM
MOV		mem,imm16			\320\1\xC7\200\31				8086,SM
MOV		mem,imm32			\321\1\xC7\200\41				386,SM
MOVD		mmxreg,mem			\360\2\x0F\x6E\110				PENT,MMX,SD
MOVD		mmxreg,reg32			\360\2\x0F\x6E\110				PENT,MMX
MOVD		mem,mmxreg			\360\2\x0F\x7E\101				PENT,MMX,SD
MOVD		reg32,mmxreg			\360\2\x0F\x7E\101				PENT,MMX
MOVD		xmmreg,mem			\360\320\2\x0F\x6E\110				X64,SD
MOVD		xmmreg,reg32			\360\320\2\x0F\x6E\110				X64
MOVD		mem,xmmreg			\360\320\2\x0F\x7E\101				X64,SD
MOVD		reg32,xmmreg			\360\320\2\x0F\x7E\101				X64,SSE
MOVQ		mmxreg,mmxrm			\360\323\2\x0F\x6F\110				PENT,MMX,SQ
MOVQ		mmxrm,mmxreg			\360\323\2\x0F\x7F\101				PENT,MMX,SQ
MOVQ		mmxreg,rm64			\360\2\x0F\x6E\110				X64,MMX
MOVQ		rm64,mmxreg			\360\2\x0F\x7E\101				X64,MMX
MOVSB		void				\1\xA4						8086
MOVSD		void				\321\1\xA5					386
MOVSQ		void				\324\1\xA5					X64
MOVSW		void				\320\1\xA5					8086
MOVSX		reg16,mem			\320\2\x0F\xBE\110				386,SB
MOVSX		reg16,reg8			\320\2\x0F\xBE\110				386
MOVSX		reg32,rm8			\321\2\x0F\xBE\110				386
MOVSX		reg32,rm16			\321\2\x0F\xBF\110				386
MOVSX		reg64,rm8			\324\2\x0F\xBE\110				X64
MOVSX		reg64,rm16			\324\2\x0F\xBF\110				X64
MOVSXD		reg64,rm32			\324\1\x63\110					X64
MOVSX		reg64,rm32			\324\1\x63\110					X64,ND
MOVZX		reg16,mem			\320\2\x0F\xB6\110				386,SB
MOVZX		reg16,reg8			\320\2\x0F\xB6\110				386
MOVZX		reg32,rm8			\321\2\x0F\xB6\110				386
MOVZX		reg32,rm16			\321\2\x0F\xB7\110				386
MOVZX		reg64,rm8			\324\2\x0F\xB6\110				X64
MOVZX		reg64,rm16			\324\2\x0F\xB7\110				X64
MUL		rm8				\1\xF6\204					8086
MUL		rm16				\320\1\xF7\204					8086
MUL		rm32				\321\1\xF7\204					386
MUL		rm64				\324\1\xF7\204					X64
MWAIT		void				\3\x0F\x01\xC9					PRESCOTT
MWAIT		reg_eax,reg_ecx			\3\x0F\x01\xC9					PRESCOTT,ND
NEG		rm8				\1\xF6\203					8086
NEG		rm16				\320\1\xF7\203					8086
NEG		rm32				\321\1\xF7\203					386
NEG		rm64				\324\1\xF7\203					X64
NOP		void				\314\1\x90					8086
NOP		rm16				\320\2\x0F\x1F\200				P6
NOP		rm32				\321\2\x0F\x1F\200				P6
NOP		rm64				\324\2\x0F\x1F\200				X64
NOT		rm8				\1\xF6\202					8086
NOT		rm16				\320\1\xF7\202					8086
NOT		rm32				\321\1\xF7\202					386
NOT		rm64				\324\1\xF7\202					X64
OR		mem,reg8			\1\x08\101					8086,SM
OR		reg8,reg8			\1\x08\101					8086
OR		mem,reg16			\320\1\x09\101					8086,SM
OR		reg16,reg16			\320\1\x09\101					8086
OR		mem,reg32			\321\1\x09\101					386,SM
OR		reg32,reg32			\321\1\x09\101					386
OR		mem,reg64			\324\1\x09\101					X64,SM
OR		reg64,reg64			\324\1\x09\101					X64
OR		reg8,mem			\1\x0A\110					8086,SM
OR		reg8,reg8			\1\x0A\110					8086
OR		reg16,mem			\320\1\x0B\110					8086,SM
OR		reg16,reg16			\320\1\x0B\110					8086
OR		reg32,mem			\321\1\x0B\110					386,SM
OR		reg32,reg32			\321\1\x0B\110					386
OR		reg64,mem			\324\1\x0B\110					X64,SM
OR		reg64,reg64			\324\1\x0B\110					X64
OR		rm16,imm8			\320\1\x83\201\275				8086
OR		rm32,imm8			\321\1\x83\201\275				386
OR		rm64,imm8			\324\1\x83\201\275				X64
OR		reg_al,imm			\1\x0C\21					8086,SM
OR		reg_ax,sbyte16			\320\1\x83\201\275				8086,SM
OR		reg_ax,imm			\320\1\x0D\31					8086,SM
OR		reg_eax,sbyte32			\321\1\x83\201\275				386,SM
OR		reg_eax,imm			\321\1\x0D\41					386,SM
OR		reg_rax,sbyte64			\324\1\x83\201\275				X64,SM
OR		reg_rax,imm			\324\1\x0D\255					X64,SM
OR		rm8,imm				\1\x80\201\21					8086,SM
OR		rm16,imm			\320\145\x81\201\141				8086,SM
OR		rm32,imm			\321\155\x81\201\151				386,SM
OR		rm64,imm			\324\155\x81\201\251				X64,SM
OR		mem,imm8			\1\x80\201\21					8086,SM
OR		mem,imm16			\320\145\x81\201\141				8086,SM
OR		mem,imm32			\321\155\x81\201\151				386,SM
OUT		imm,reg_al			\1\xE6\24					8086,SB
OUT		imm,reg_ax			\320\1\xE7\24					8086,SB
OUT		imm,reg_eax			\321\1\xE7\24					386,SB
OUT		reg_dx,reg_al			\1\xEE						8086
OUT		reg_dx,reg_ax			\320\1\xEF					8086
OUT		reg_dx,reg_eax			\321\1\xEF					386
OUTSB		void				\1\x6E						186
OUTSD		void				\321\1\x6F					386
OUTSW		void				\320\1\x6F					186
PACKSSDW	mmxreg,mmxrm			\360\323\2\x0F\x6B\110				PENT,MMX,SQ
PACKSSWB	mmxreg,mmxrm			\360\323\2\x0F\x63\110				PENT,MMX,SQ
PACKUSWB	mmxreg,mmxrm			\360\323\2\x0F\x67\110				PENT,MMX,SQ
PADDB		mmxreg,mmxrm			\360\323\2\x0F\xFC\110				PENT,MMX,SQ
PADDD		mmxreg,mmxrm			\360\323\2\x0F\xFE\110				PENT,MMX,SQ
PADDSB		mmxreg,mmxrm			\360\323\2\x0F\xEC\110				PENT,MMX,SQ
PADDSIW		mmxreg,mmxrm			\323\2\x0F\x51\110				PENT,MMX,SQ,CYRIX
PADDSW		mmxreg,mmxrm			\360\323\2\x0F\xED\110				PENT,MMX,SQ
PADDUSB		mmxreg,mmxrm			\360\323\2\x0F\xDC\110				PENT,MMX,SQ
PADDUSW		mmxreg,mmxrm			\360\323\2\x0F\xDD\110				PENT,MMX,SQ
PADDW		mmxreg,mmxrm			\360\323\2\x0F\xFD\110				PENT,MMX,SQ
PAND		mmxreg,mmxrm			\360\323\2\x0F\xDB\110				PENT,MMX,SQ
PANDN		mmxreg,mmxrm			\360\323\2\x0F\xDF\110				PENT,MMX,SQ
PAUSE		void				\314\333\1\x90					8086
PAVEB		mmxreg,mmxrm			\323\2\x0F\x50\110				PENT,MMX,SQ,CYRIX
PAVGUSB		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xBF			PENT,3DNOW,SQ
PCMPEQB		mmxreg,mmxrm			\360\323\2\x0F\x74\110				PENT,MMX,SQ
PCMPEQD		mmxreg,mmxrm			\360\323\2\x0F\x76\110				PENT,MMX,SQ
PCMPEQW		mmxreg,mmxrm			\360\323\2\x0F\x75\110				PENT,MMX,SQ
PCMPGTB		mmxreg,mmxrm			\360\323\2\x0F\x64\110				PENT,MMX,SQ
PCMPGTD		mmxreg,mmxrm			\360\323\2\x0F\x66\110				PENT,MMX,SQ
PCMPGTW		mmxreg,mmxrm			\360\323\2\x0F\x65\110				PENT,MMX,SQ
PDISTIB		mmxreg,mem			\2\x0F\x54\110					PENT,MMX,SM,CYRIX
PF2ID		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x1D			PENT,3DNOW,SQ
PFACC		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xAE			PENT,3DNOW,SQ
PFADD		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x9E			PENT,3DNOW,SQ
PFCMPEQ		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xB0			PENT,3DNOW,SQ
PFCMPGE		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x90			PENT,3DNOW,SQ
PFCMPGT		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xA0			PENT,3DNOW,SQ
PFMAX		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xA4			PENT,3DNOW,SQ
PFMIN		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x94			PENT,3DNOW,SQ
PFMUL		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xB4			PENT,3DNOW,SQ
PFRCP		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x96			PENT,3DNOW,SQ
PFRCPIT1	mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xA6			PENT,3DNOW,SQ
PFRCPIT2	mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xB6			PENT,3DNOW,SQ
PFRSQIT1	mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xA7			PENT,3DNOW,SQ
PFRSQRT		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x97			PENT,3DNOW,SQ
PFSUB		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x9A			PENT,3DNOW,SQ
PFSUBR		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\xAA			PENT,3DNOW,SQ
PI2FD		mmxreg,mmxrm			\323\2\x0F\x0F\110\01\x0D			PENT,3DNOW,SQ
PMACHRIW	mmxreg,mem			\2\x0F\x5E\110					PENT,MMX,SM,CYRIX
PMADDWD		mmxreg,mmxrm			\360\323\2\x0F\xF5\110				PENT,MMX,SQ
PMAGW		mmxreg,mmxrm			\323\2\x0F\x52\110				PENT,MMX,SQ,CYRIX
PMULHRIW	mmxreg,mmxrm			\323\2\x0F\x5D\110				PENT,MMX,SQ,CYRIX
PMULHRWA	mmxreg,mmxrm			\323\2\x0F\x0F\110\1\xB7			PENT,3DNOW,SQ
PMULHRWC	mmxreg,mmxrm			\323\2\x0F\x59\110				PENT,MMX,SQ,CYRIX
PMULHW		mmxreg,mmxrm			\360\323\2\x0F\xE5\110				PENT,MMX,SQ
PMULLW		mmxreg,mmxrm			\360\323\2\x0F\xD5\110				PENT,MMX,SQ
PMVGEZB		mmxreg,mem			\2\x0F\x5C\110					PENT,MMX,SQ,CYRIX
PMVLZB		mmxreg,mem			\2\x0F\x5B\110					PENT,MMX,SQ,CYRIX
PMVNZB		mmxreg,mem			\2\x0F\x5A\110					PENT,MMX,SQ,CYRIX
PMVZB		mmxreg,mem			\2\x0F\x58\110					PENT,MMX,SQ,CYRIX
POP		reg16				\320\10\x58					8086
POP		reg32				\321\10\x58					386,NOLONG
POP		reg64				\323\10\x58					X64
POP		rm16				\320\1\x8F\200					8086
POP		rm32				\321\1\x8F\200					386,NOLONG
